bookID,title,authors
22904,The Complete Stories,Franz Kafka/Nahum N. Glatzer/John Updike/Willa Muir/Edwin Muir/Tania Stern/James Stern/Ernst Kaiser/Eithne Wilkins
22911,Amerika,Franz Kafka/Willa Muir/Edwin Muir/Klaus Mann/E.L. Doctorow
22912,Collected Stories,Franz Kafka/Willa Muir/Edwin Muir/Gabriel Josipovici
22913,Kafka: Toward a Minor Literature,Gilles Deleuze/Félix Guattari/Franz Kafka
22914,The Annotated Brothers Grimm,Jacob Grimm/Wilhelm Grimm/Maria Tatar/A.S. Byatt/George Cruikshank/Paul Hey/Walter Crane/Warwick Goble/Kay Nielsen/Arthur Rackham
22915,The Complete Brothers Grimm Fairy Tales,Jacob Grimm/Wilhelm Grimm
22916,The Complete Fairy Tales of The Brothers Grimm,Jacob Grimm/Wilhelm Grimm/Jack D. Zipes/Johnny Gruelle
22931,Beyond Innocence (Beyond Duet  #1),Emma Holly
22932,Emma  Vol. 01,Kaoru Mori/森 薫
22944,Drum Into Silence (Drums of Chaos  #3),Jo Clayton/Kevin Andrew Murphy
22945,Dance Down the Stars (Duel of Sorcery: Dancer  #3),Jo Clayton
22947,Drum Calls (Drums of Chaos  #2),Jo Clayton
22948,Fire in the Sky (Diadem: Shadowsong  #1),Jo Clayton
22950,Quester's Endgame,Jo Clayton
22951,Shadowkill (Diadem: Shadith's Quest  #3),Jo Clayton/Jo Clayton
22966,Lidia's Family Table,Lidia Matticchio Bastianich/David Nussbaum/Christopher Hirsheimer
22967,Lidia's Italy,Lidia Matticchio Bastianich/Tanya Bastianich Manuali/David Nussbaum/Christopher Hirsheimer
22969,La Cucina Di Lidia: Recipes and Memories from Italy's Adriatic Coast,Lidia Matticchio Bastianich/Jay Jacobs
22991,Blood Wedding and Yerma,Federico García Lorca/W.S. Merwin/Langston Hughes
22994,Selected Verse,Federico García Lorca/Christopher Maurer
23000,Operation Wandering Soul,Richard Powers
23001,Galatea 2.2,Richard Powers
23002,Three Farmers on Their Way to a Dance,Richard Powers
23003,Christian Theology: An Introduction,Alister E. McGrath
23007,The Time of Our Singing,Richard Powers
23009,The Christian Theology Reader,Alister E. McGrath
23010,Prisoner's Dilemma,Richard Powers
23011,In the Beginning: The Story of the King James Bible and How it Changed a Nation  a Language  and a Culture,Alister E. McGrath
23013,Gain,Richard Powers
23017,Presidential Power and the Modern Presidents: The Politics of Leadership from Roosevelt to Reagan,Richard E. Neustadt
23022,The Grotesque,Patrick McGrath
23023,Port Mungo,Patrick McGrath
23032,Entre Amis: An Interactive Approach,Michael D. Oates/Larbi Oukada
23036,Experience,Martin Amis
23037,Heavy Water and Other Stories,Martin Amis
23042,Visiting Mrs Nabokov and Other Excursions,Martin Amis
23045,Intimacy And Other Stories,Hanif Kureishi
23046,The Buddha of Suburbia,Hanif Kureishi
23056,Image-Music-Text,Roland Barthes/Stephen Heath
23057,Camera Lucida: Reflections on Photography,Roland Barthes/Richard Howard
23060,The Fashion System,Roland Barthes/Matthew    Ward/Richard Howard
23061,The Responsibility of Forms: Critical Essays on Music  Art  and Representation,Roland Barthes/Richard Howard
23063,The Pleasure of the Text,Roland Barthes/Richard Miller
23065,How to Travel with a Salmon & Other Essays,Umberto Eco/William Weaver
23066,How to Travel with a Salmon and Other Essays,Umberto Eco/William Weaver
23080,Le Nom de la rose,Umberto Eco/Jean-Noël Schifano
23114,Os libros arden mal,Manuel Rivas
23158,The Age of Access: The New Culture of Hypercapitalism  Where All of Life Is a Paid-For Experience,Jeremy Rifkin/Ralph Fowler
23183,The Book of Questions,Pablo Neruda/William O'Daly
23186,Bugs for Lunch/Insectos para el almuerzo,Margery Facklam/Sylvia Long/Liliana Valenzuela
23194,My Story as told by Water: Confessions  Druidic Rants  Reflections  Bird-watchings  Fish-stalkings  Visions  Songs and Prayers Refracting Light  from Living Rivers  in the Age of the Industrial Dark,David James Duncan
23201,Pilgrims and Other Stories,Elizabeth Gilbert
23202,The Last American Man,Elizabeth Gilbert
23203,Pilgrims Pa,Elizabeth Gilbert
23204,Stern Men,Elizabeth Gilbert
23206,A Writer's Workbook: Daily Exercises for the Writing Life,Caroline Sharp/Elizabeth Gilbert
23217,Size 14 Is Not Fat Either (Heather Wells  #2),Meg Cabot
23218,Missing You (1-800-Where-R-You  #5),Meg Cabot
23219,Queen of Babble (Queen of Babble  #1),Meg Cabot
23220,Size 12 Is Not Fat (Heather Wells  #1),Meg Cabot
23221,How to Be Popular,Meg Cabot
23222,Valentine Princess (The Princess Diaries  #7.75),Meg Cabot
23224,Darkest Hour (The Mediator  #4),Meg Cabot
23226,She Went All the Way,Meg Cabot
23227,Are We There Yet?,David Levithan
23228,Boy Meets Boy,David Levithan
23229,This Is Push: New Stories from the Edge,David Levithan/Patricia McCormick/Matthue Roth/Kevin Waltman/Samantha Schutz/Coe Booth/Eddie de Oliveira/Tanuja Desai Hidier/Kevin Brooks/Chris Wooding/Markus Zusak/Brian James/Kristen Kemp/Eireann Corrigan/Christopher Krovatin/Billy Merrell
23232,The Realm of Possibility,David Levithan
23233,Ten Things I Hate about You,David Levithan
23235,Where We Are  What We See: The Best Young Writers and Artists in America,David Levithan
23236,Aphrodite's Passion (Superhero Central #2),Julie Kenner
23237,The Manolo Matrix (Codebreaker Trilogy #2),Julie Kenner
23238,The Cat's Fancy,Julie Kenner
23239,Demons Are Forever (Demon-Hunting Soccer Mom  #3),Julie Kenner
23240,Aphrodite's Secret (Superhero Central #3),Julie Kenner
23242,The Good Ghouls' Guide to Getting Even (Beth Frasier #1),Julie Kenner
23243,Aphrodite's Flame (Superhero Central #4),Julie Kenner
23244,Carpe Demon (Demon-Hunting Soccer Mom  #1),Julie Kenner
23249,Perfect Circle,Sean Stewart
23257,The Great Philosophers: An Introduction to Western Philosophy,Bryan Magee/Myles Burnyeat/Martha C. Nussbaum/Anthony Kenny/Bernard Williams/Anthony Quinton/Michael  Ayres/John Passmore/Geoffrey Warnock/Peter Singer/Frederick Charles Copleston/J. P. Stern/Hubert L. Dreyfus/Sidney Morgenbesser/A.J. Ayer/John Rogers Searle
23260,Talking Philosophy: Dialogues with Fifteen Leading Philosophers,Bryan Magee/Isaiah Berlin/Charles Taylor/Herbert Marcuse/William Barrett/Anthony Quinton/A.J. Ayer/Bernard Williams/R. M. Hare/Willard Van Orman Quine/John Rogers Searle/Noam Chomsky/Hilary Putnam/Ronald Dworkin/Iris Murdoch/Ernest Gellner
23261,The Story of Philosophy: A Concise Introduction to the World's Greatest Thinkers and Their Ideas,Bryan Magee
23265,Feminist Measures: Soundings in Poetry and Theory,Lynn Keller/Lynn Keller
23276,Taxation of Mineral Rents,Ross Garnaut
23290,Dubliners,James Joyce/Margot Norris/Hans Walter Gabler/Walter Hettche
23292,Dubliners: Text  Criticism  and Notes,James Joyce/Robert Scholes/A. Walton Litz
23293,Dubliners,James Joyce/Frank McCourt/Donal Donnelly/Ciaran Hinds/Colm Meaney/Malachy McCourt
23297,CliffsNotes on Joyce's Dubliners (Cliffs Notes),Adam  Sexton/G. Tubach
23300,The Door to Time (Ulysses Moore  #1),Pierdomenico Baccalario/Iacopo Bruno/Laura Zuccotti/Leah D. Janeczko/Beth Dunfey
23303,Ulysses S. Grant: The Unlikely Hero,Michael Korda
23307,Ulysses S. Grant,Josiah Bunting/Arthur M. Schlesinger Jr.
23310,Allusions in Ulysses: An Annotated List,Weldon Thornton
23314,Ulysses Found,Ernle Bradford
23315,The Scandal of Ulysses: The Life And Afterlife of a Twentieth Century Masterpiece,Bruce Arnold
23316,Round Ireland with a Fridge,Tony Hawks
23318,Discovery of the Presence of God: Devotional Nonduality,David R. Hawkins
23319,Transcending the Levels of Consciousness: The Stairway to Enlightenment,David R. Hawkins
23322,The Eye of the I: From Which Nothing is Hidden,David R. Hawkins
23331,Letters to J. D. Salinger,Chris Kubica/Chris Kubica
23336,J.D. Salinger's Catcher in the Rye (Modern Critical Interpretations),Harold Bloom
23352,Lord of the Flies,William Golding
23377,Where Is Baby's Mommy? (A Lift-the-Flap Book),Karen Katz
23378,Counting Christmas,Karen Katz
23391,Running from the Deity (Pip & Flinx #11),Alan Dean Foster
23392,Lost and Found,Alan Dean Foster
23393,Reunion (Pip & Flinx #8),Alan Dean Foster
23398,The Dig,Alan Dean Foster
23404,Regarding the Fountain: A Tale  in Letters  of Liars and Leaks,Kate Klise/M. Sarah Klise
23410,Pimsleur German Level 1 CD: [Lessons 1-30],Pimsleur Language Programs
23418,The Architecture of Happiness,Alain de Botton
23419,The Consolations of Philosophy,Alain de Botton
23420,How Proust Can Change Your Life,Alain de Botton
23421,Kiss & Tell,Alain de Botton
23423,The Consolations of Philosophy,Alain de Botton
23425,Status Anxiety,Alain de Botton
23426,On Love,Alain de Botton
23438,Miracle at St. Anna,James   McBride
23439,Die Farbe von Wasser,James   McBride
23453,Dragons of Winter Night (Dragonlance: Chronicles #2),Margaret Weis/Tracy Hickman
23454,Dragons of Winter Night (Dragonlance: Chronicles  #2),Margaret Weis/Tracy Hickman
23460,Dragon's Treasure,Elizabeth A. Lynn
23461,Watchtower (Chronicles of Tornor  #1),Elizabeth A. Lynn
23468,Letters to a Young Artist,Anna Deavere Smith
23475,The Hip Chick's Guide to Macrobiotics: A Philosophy for Achieving a Radiant Mind and a Fabulous Body,Jessica Porter/Michio Kushi
23479,La casa en Mango Street,Sandra Cisneros/Elena Poniatowska
23491,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),Harold Bloom/Terry Southern/David H. Goldsmith/James Lundquist/Lawrence R. Broer/Peter J. Reed/Loree Rackstraw/William S. Doxey/Jerome Klinkowitz/Richard Giannone/John L. Simons/Leonard Mustazza/Zoltan Ab di-Nagy/Peter Freese/Wendy B. Faris
23492,The Dharma Bums,Jack Kerouac/Ann  Douglas
23503,The Alchemist's Daughter,Katharine McMahon
23504,The Art of Fullmetal Alchemist: The Anime,Hiromu Arakawa/Akira Watanabe/Eric Searleman
23506,Fullmetal Alchemist  Vol. 11 (Fullmetal Alchemist  #11),Hiromu Arakawa/Akira Watanabe
23512,Astronomy Today,Eric Chaisson/Steve McMillan
23515,Astronomy For Dummies,Stephen P. Maran
23516,Astronomy: A Self-Teaching Guide,Dinah L. Moché
23517,Astronomy: A Beginner's Guide to the Universe,Eric Chaisson/Steve McMillan
23518,Bad Astronomy,Philip Plait
23520,The Complete World of Greek Mythology,Richard Buxton
23521,Mythology: Timeless Tales of Gods and Heroes,Edith Hamilton
23522,Mythology,Edith Hamilton/Steele Savage
23524,Mythology: The DC Comics Art of Alex Ross,Alex Ross/Geoff Spear/Chip Kidd
23525,Norse Mythology: A Guide to the Gods  Heroes  Rituals  and Beliefs,John Lindow
23526,Classic Myths to Read Aloud: The Great Stories of Greek and Roman Mythology  Specially Arranged for Children Five and Up by an Educational Expert,William F. Russell
23533,Snapshots From Hell: The Making Of An MBA,Peter M. Robinson
23545,Watchmen on the Walls,Hannah Hurnard
23547,America (The Book): A Citizen's Guide to Democracy Inaction  (Teacher's Edition),Jon   Stewart/Scott C. Jacobson
23548,The Children's Book of America,William J. Bennett/Michael Hague
23549,The Journal of Scott Pendleton Collins: A World War 2 Soldier,Walter Dean Myers
23552,The New Big Book of America,Todd Davis/Marc Frey
23558,Awake in the Dark: The Best of Roger Ebert,Roger Ebert/David Bordwell
23563,"Ebert's ""Bigger"" Little Movie Glossary",Roger Ebert/Ray Ebert
23573,The Perfect London Walk,Roger Ebert/Daniel Curley/Jack Lane
23576,The Truth with Jokes,Al Franken
23577,Lies & the Lying Liars Who Tell Them: A Fair & Balanced Look at the Right,Al Franken
23581,"Still More George W. Bushisms: ""Neither in French nor in English nor in Mexican""",Jacob Weisberg/Al Franken
23582,You're Good Enough  You're Smart Enough  & Doggone It  People Like You!,Al Franken
23584,I'm Good Enough  I'm Smart Enough  & Doggone It  People Like Me!,Al Franken/Melody Beattie/Stuart Smalley
23588,J.R.R. Tolkien: Artist and Illustrator,Wayne G. Hammond/Christina Scull/J.R.R. Tolkien
23589,The J.R.R. Tolkien Companion and Guide,Christina Scull/Wayne G. Hammond
23591,The Children of Húrin,J.R.R. Tolkien/Christopher Tolkien/Alan  Lee
23596,Tales Before Tolkien: The Roots of Modern Fantasy,Douglas A. Anderson/Frank R. Stockton/Ludwig Tieck/Richard Garnett/H. Rider Haggard/Andrew Lang/William Hope Hodgson/E.A. Wyke-Smith/David  Lindsay/Clemence Housman/George MacDonald/Arthur Machen/A. Merritt/L. Frank Baum/Kenneth Morris/William Morris/James Branch Cabell/Lord Dunsany/Francis Stevens/E.H. Knatchbull-Hugessen/E. Nesbit
23598,The J.R.R. Tolkien Companion and Guide  Volume 1: Chronology,Christina Scull/Wayne G. Hammond
23600,Sauron Defeated: The History of The Lord of the Rings  Part Four (The History of Middle-Earth  #9),J.R.R. Tolkien/Christopher Tolkien
23601,The J.R.R. Tolkien Companion and Guide  Volume 2: Reader's Guide,Wayne G. Hammond/Wayne G. Hammond
23603,Tales from the Perilous Realm,J.R.R. Tolkien
23608,Tolkien: Man and Myth: A Literary Life,Joseph Pearce
23617,Roverandom,J.R.R. Tolkien/Christina Scull/Wayne G. Hammond
23625,The History of Middle-Earth Index (The History of Middle-Earth  #13),J.R.R. Tolkien/Christopher Tolkien
23627,The Lost Road and Other Writings (The History of Middle-earth  #5),J.R.R. Tolkien/Christopher Tolkien
23637,Tolkien's Modern Middle Ages,Jane Chance/Alfred Siewers
23640,Understanding The Lord of the Rings: The Best of Tolkien Criticism,Rose A. Zimbardo/Neil D. Isaacs
23643,Faërie,J.R.R. Tolkien/Francis Ledoux
23653,The Hobbit  or  There and Back Again,J.R.R. Tolkien/Alan  Lee
23685,Ranma 1/2  Vol. 36 (Ranma ½ (US 2nd)  #36),Rumiko Takahashi
23686,Ranma ½  Vol. 1 (Ranma ½ (US 2nd)  #1),Rumiko Takahashi
23689,Ranma 1/2  Vol. 35 (Ranma ½ (US 2nd)  #35),Rumiko Takahashi
23692,Ranma 1/2  Vol. 34 (Ranma ½ (US 2nd)  #34),Rumiko Takahashi
23693,Ranma 1/2  Vol. 7 (Ranma ½ (US 2nd)  #7),Rumiko Takahashi
23697,Mermaid Saga  Vol. 2,Rumiko Takahashi
23700,The Mermaids Singing,Lisa Carey
23703,Maison Ikkoku  Volume 15 (Maison Ikkoku  #15),Rumiko Takahashi
23704,Maison Ikkoku  Volume 14 (Maison Ikkoku  #14),Rumiko Takahashi
23706,Maison Ikkoku  Volume 12 (Maison Ikkoku  #12),Rumiko Takahashi
23707,Maison Ikkoku  Volume 5 (Maison Ikkoku  #5),Rumiko Takahashi
23708,Maison Ikkoku  Volume 6 (Maison Ikkoku  #6),Rumiko Takahashi
23709,Maison Ikkoku  Volume 11 (Maison Ikkoku  #11),Rumiko Takahashi
23710,Maison Ikkoku  Volume 9 (Maison Ikkoku  #9),Rumiko Takahashi
23717,Rumic World Trilogy  Volume 3 (Rumic World Trilogy  #3),Rumiko Takahashi
23720,Nausicaä of the Valley of the Wind  Vol. 4 (Nausicaä of the Valley of the Wind  #4),Hayao Miyazaki/David Lewis/Toren Smith/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers
23721,Nausicaä of the Valley of the Wind  Vol. 6 (Nausicaä of the Valley of the Wind  #6),Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers
23722,Nausicaä of the Valley of the Wind  Vol. 5 (Nausicaä of the Valley of the Wind  #5),Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers
23724,Nausicaä of the Valley of the Wind  Vol. 7 (Nausicaä of the Valley of the Wind  #7),Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers
23734,Nausicaä De La Vallée Du Vent  Tome 4,Hayao Miyazaki
23740,Nausicaä de la vallée du vent  tome 3,Hayao Miyazaki
23751,Homer's Daughter,Robert Graves
23753,The Absolute Sandman  Volume One,Neil Gaiman/Mike Dringenberg/Chris Bachalo/Michael Zulli/Kelly Jones/Charles Vess/Colleen Doran/Malcolm Jones III/Steve Parkhouse/Daniel Vozzo/Lee Loughridge/Steve Oliff/Todd Klein/Dave McKean/Sam Kieth
23754,Preludes & Nocturnes (The Sandman  #1),Neil Gaiman/Sam Kieth/Mike Dringenberg/Malcolm Jones III/Todd Klein/Karen  Berger
23756,Berlin Diary: The Journal of a Foreign Correspondent 1934-1941,William L. Shirer/Gordon A. Craig
23757,This Is Berlin: Reporting from Nazi Germany 1938-40,William L. Shirer/John Keegan/Inga Shirer Dean
23758,The Nightmare Years: 1930-40 (20th Century Journey  #2),William L. Shirer
23763,The Collapse of the Third Republic,William L. Shirer
23774,Something Borrowed (Darcy & Rachel  #1),Emily Giffin
23777,Something Borrowed  Something Blue,Elaine Barbieri/Constance O'Banyon/Evelyn Rogers/Bobbi Smith
23784,The Major Plays,Anton Chekhov/Ann Dunnigan/Rosamund Bartlett/Robert Brustein
23785,The Complete Plays,Anton Chekhov/Laurence Senelick
23788,Anton Chekhov's Selected Plays,Anton Chekhov/Laurence Senelick
23790,Short Stories,Anton Chekhov/Ralph E. Matlaw
23791,Ward No. 6 and Other Stories,Anton Chekhov/David Plante/Constance Garnett
23793,The Dark Descent,David G. Hartwell/Clive Barker/Ray Bradbury/John Collier/Shirley Jackson/Stephen King/Joyce Carol Oates
23796,The Medusa in the Shield,David G. Hartwell/Robert Aickman/Charlotte Perkins Gilman/William Faulkner/Robert Smythe Hichens/Richard Matheson/Joanna Russ/Dennis Etchison/D.H. Lawrence/Tanith Lee/Flannery O'Connor/Ramsey Campbell/Thomas M. Disch/Henry James/Theodore Sturgeon/Clive Barker/Edgar Allan Poe/Stephen King/Michael  Bishop/H.P. Lovecraft/J. Sheridan Le Fanu
23797,A Fabulous  Formless Darkness,David G. Hartwell/Fritz Leiber/Fitz-James O'Brien/Shirley Jackson/Ambrose Bierce/Edith Wharton/Algernon Blackwood/Thomas M. Disch/Robert Aickman/Philip K. Dick/Gene Wolfe/Charles Dickens/Stephen King/Joyce Carol Oates/Walter de la Mare/Ivan Turgenev/Robert W. Chambers/Oliver Onions
23799,The Dark Descent  Vol 1: The Color of Evil,David G. Hartwell
23801,Bargaining for Advantage: Negotiation Strategies for Reasonable People,G. Richard Shell
23802,Bargaining for Advantage: Negotiation Strategies for Reasonable People,G. Richard Shell
23809,The Silence of the Lambs and Red Dragon,Thomas  Harris
23811,The Silence of the Lambs,Yvonne Tasker
23814,King Solomon's Mines (Allan Quatermain  #1),H. Rider Haggard
23816,Mine  All Mine!: A Book About Pronouns,Ruth Heller
23818,A Faith Like Mine,Laura Buller/D.K. Publishing
23824,Speaks the Nightbird (Matthew Corbett  #1),Robert R. McCammon
23827,The Bishop's Boys: A Life of Wilbur and Orville Wright,Tom D. Crouch
23832,The Insomnia Answer: A Personalized Program for Identifying and Overcoming the Three Types of Insomnia,Paul Glovinsky/Art Spielman
23835,Cognitive Behavioral Treatment of Insomnia: A Session-By-Session Guide,Michael L. Perlis/Carla Jungquist/Michael T. Smith
23837,Healing Therapies for Overcoming Insomnia,Peter  Van Houten/Rich McCord
23840,The Attraction,Douglas Clegg
23841,Nightmare House (Harrow House  #1),Douglas Clegg
23843,The Abandoned (Harrow House  #4),Douglas Clegg
23845,The Nightmare Chronicles,Douglas Clegg
23846,Mischief (Harrow House  #2),Douglas Clegg
23847,Purity (Dark Coming of Age  #1),Douglas Clegg
23848,The Hour Before Dark,Douglas Clegg
23849,The Halloween Man,Douglas Clegg
23856,The Sisters: The Saga of the Mitford Family,Mary S. Lovell
23859,Soldiers of Salamis,Javier Cercas/Anne McLean
23870,Spandau: The Secret Diaries,Albert Speer
23875,El coronel no tiene quien le escriba,Gabriel García Márquez
23876,Of Love and Other Demons,Gabriel García Márquez
23877,Noticia de un secuestro,Gabriel García Márquez
23878,Chronicle of a Death Foretold,Gabriel García Márquez/Gregory Rabassa
